@timestamp,docket_id,docket_rmc,truck_registration,docket_plant_code,docket_datetime_batch_utc,volume_delivered,docket_jobsite_description,detail_docket_consistence_class,detail_docket_consistence_class_min,detail_docket_consistence_class_max,detail_docket_consistence_target,detail_docket_consistence_lower_limit_composite,detail_docket_consistence_upper_limit_composite
2025-01-15 10:15:21.000,London-Concrete--41224619,London-Concrete,RX18HLD,OCO,2025-01-15T09:24:00.000Z,8,WP17 OLD OAK COMMON LANE - NORTH ACTON,S5,220,300,0,210,300
2025-01-15 10:35:19.000,London-Concrete--41224844,London-Concrete,WU19HZV,BWL,2025-01-15T10:34:22.134Z,5,WALTHAM FOREST TOWN HALL - E17,S3,100,150,0,90,160
2025-01-15 10:35:20.000,London-Concrete--41224847,London-Concrete,EK19VBC,BWL,2025-01-15T10:35:15.820Z,2,SHADWELL PIERHEAD GLAMIS ROAD - SHADWELL,NA,0,0,0,0,0
2025-01-15 10:35:21.000,London-Concrete--41224437,London-Concrete,WU19HYJ,BWL,2025-01-15T08:22:00.000Z,5,WALTHAM FOREST TOWN HALL - E17,S3,100,150,0,90,160
2025-01-15 10:40:19.000,London-Concrete--41224776,London-Concrete,RX68YCV,OCO,2025-01-15T10:14:00.000Z,6,NORTH SECURITY WALL - OOC,SF1,,,500,450,550
2025-01-15 10:43:19.000,London-Concrete--41224874,London-Concrete,WU64AUA,HNL,2025-01-15T10:42:26.132Z,7.5,ADVENT WAY - N18,S4,160,210,0,150,220
2025-01-15 10:49:19.000,London-Concrete--41224894,London-Concrete,RX18HLD,OCO,2025-01-15T10:49:13.714Z,8,WP17 OLD OAK COMMON LANE - NORTH ACTON,F5,,,600,550,650
2025-01-15 11:03:19.000,London-Concrete--41224894,London-Concrete,RX18HLD,OCO,2025-01-15T10:48:00.000Z,8,WP17 OLD OAK COMMON LANE - NORTH ACTON,F5,,,600,550,650
2025-01-15 11:07:19.000,London-Concrete--41223495,London-Concrete,KT15AAZ,HNL,2025-01-15T12:17:00.000Z,7.5,CHALTON STREET -CAMDEN,S3,100,150,0,90,160
2025-01-15 11:10:19.000,London-Concrete--41224844,London-Concrete,WU19HZV,BWL,2025-01-15T10:45:00.000Z,5,WALTHAM FOREST TOWN HALL - E17,S3,100,150,0,90,160
2025-01-15 11:10:20.000,London-Concrete--41224950,London-Concrete,EK19VBB,BWL,2025-01-15T11:09:32.185Z,7.5,"1 NORTH QUAY, ASPEN WAY",F5,,,620,570,670
2025-01-15 11:10:21.000,London-Concrete--41224844,London-Concrete,WU19HZV,BWL,2025-01-15T10:34:22.134Z,5,WALTHAM FOREST TOWN HALL - E17,S3,100,150,0,90,160
2025-01-15 11:13:19.000,London-Concrete--41224962,London-Concrete,KT15AAZ,HNL,2025-01-15T11:12:24.472Z,7.5,ST ANN'S ROAD - N15,S4,160,210,0,150,220
2025-01-15 11:13:21.000,London-Concrete--41224874,London-Concrete,WU64AUA,HNL,2025-01-15T10:43:00.000Z,7.5,ADVENT WAY - N18,S4,160,210,0,150,220
2025-01-15 11:24:19.000,London-Concrete--41224995,London-Concrete,WU72CME,BWL,2025-01-15T11:23:49.807Z,4,60A ALBATROSS CLOSE - BECKTON,NA,0,0,0,0,0
2025-01-15 11:25:19.000,London-Concrete--41224847,London-Concrete,EK19VBC,BWL,2025-01-15T10:40:00.000Z,2,SHADWELL PIERHEAD GLAMIS ROAD - SHADWELL,NA,0,0,0,0,0
2025-01-15 11:34:19.000,London-Concrete--41224844,London-Concrete,WU19HZV,BWL,2025-01-15T10:45:00.000Z,5,WALTHAM FOREST TOWN HALL - E17,S3,100,150,0,90,160
2025-01-15 11:37:20.000,London-Concrete--41224950,London-Concrete,EK19VBB,BWL,2025-01-15T11:21:00.000Z,7.5,"1 NORTH QUAY, ASPEN WAY",F5,,,620,570,670
2025-01-15 11:37:21.000,London-Concrete--41225035,London-Concrete,WU64ATY,BWL,2025-01-15T11:36:50.597Z,7.5,WOOD WHARF - CANARY WHARF,S4,160,210,0,150,220
2025-01-15 11:49:19.000,London-Concrete--41225035,London-Concrete,WU64ATY,BWL,2025-01-15T11:47:00.000Z,7.5,WOOD WHARF - CANARY WHARF,S4,160,210,0,150,220
2025-01-15 11:56:19.000,London-Concrete--41225086,London-Concrete,RX68YCV,OCO,2025-01-15T11:55:49.344Z,8,OLD OAK COMMON LANE - NORTH AC,F6,,,640,590,690
2025-01-15 11:59:19.000,London-Concrete--41225097,London-Concrete,KX16FOF,BWL,2025-01-15T11:58:20.577Z,6.5,"1 NORTH QUAY, ASPEN WAY",F5,,,620,570,670
2025-01-15 12:06:20.000,London-Concrete--41225086,London-Concrete,RX68YCV,OCO,2025-01-15T11:55:00.000Z,8,OLD OAK COMMON LANE - NORTH AC,F6,,,640,590,690
2025-01-15 12:10:23.000,London-Concrete--41225130,London-Concrete,KX16FOK,BWL,2025-01-15T12:10:16.453Z,7.5,WOOD WHARF - CANARY WHARF,S4,160,210,0,150,220
2025-01-15 12:11:20.000,London-Concrete--41225097,London-Concrete,KX16FOF,BWL,2025-01-15T12:09:00.000Z,6.5,"1 NORTH QUAY, ASPEN WAY",F5,,,620,570,670
2025-01-15 12:21:18.000,London-Concrete--41225159,London-Concrete,GN17VMG,BWL,2025-01-15T12:20:20.480Z,4,60A ALBATROSS CLOSE - BECKTON,NA,0,0,0,0,0
2025-01-15 12:21:20.000,London-Concrete--41224995,London-Concrete,WU72CME,BWL,2025-01-15T11:25:00.000Z,4,60A ALBATROSS CLOSE - BECKTON,NA,0,0,0,0,0
2025-01-15 12:23:18.000,London-Concrete--41225165,London-Concrete,WU64AUA,HNL,2025-01-15T12:22:21.169Z,7.5,ST ANN'S ROAD - N15,S4,160,210,0,150,220
2025-01-15 12:23:19.000,London-Concrete--41224962,London-Concrete,KT15AAZ,HNL,2025-01-15T11:13:00.000Z,7.5,ST ANN'S ROAD - N15,S4,160,210,0,150,220
2025-01-15 12:37:18.000,London-Concrete--41225159,London-Concrete,GN17VMG,BWL,2025-01-15T12:17:00.000Z,4,60A ALBATROSS CLOSE - BECKTON,NA,0,0,0,0,0
2025-01-15 12:37:20.000,London-Concrete--41225212,London-Concrete,RX68YCR,BWL,2025-01-15T12:36:26.011Z,7.5,WALTHAM FOREST TOWN HALL - E17,S4,160,210,0,150,220
2025-01-15 12:39:18.000,London-Concrete--41225221,London-Concrete,WU19HYJ,BWL,2025-01-15T12:38:51.968Z,6.5,"1 NORTH QUAY, ASPEN WAY",F5,,,620,570,670
2025-01-15 12:39:20.000,London-Concrete--41225130,London-Concrete,KX16FOK,BWL,2025-01-15T12:21:00.000Z,7.5,WOOD WHARF - CANARY WHARF,S4,160,210,0,150,220
2025-01-15 12:45:19.000,London-Concrete--41225242,London-Concrete,KT15AAZ,HNL,2025-01-15T12:44:33.445Z,7.5,ADVENT WAY - N18,S4,160,210,0,150,220
2025-01-15 12:45:20.000,London-Concrete--41225165,London-Concrete,WU64AUA,HNL,2025-01-15T12:23:00.000Z,7.5,ST ANN'S ROAD - N15,S4,160,210,0,150,220
2025-01-15 12:57:18.000,London-Concrete--41225286,London-Concrete,WU19HZV,BWL,2025-01-15T12:57:04.882Z,7.5,WOOD WHARF - CANARY WHARF,S4,160,210,0,150,220
2025-01-15 12:58:19.000,London-Concrete--41225212,London-Concrete,RX68YCR,BWL,2025-01-15T12:33:00.000Z,7.5,WALTHAM FOREST TOWN HALL - E17,S4,160,210,0,150,220
2025-01-15 12:59:19.000,London-Concrete--41225242,London-Concrete,KT15AAZ,HNL,2025-01-15T12:46:00.000Z,7.5,ADVENT WAY - N18,S4,160,210,0,150,220
2025-01-15 13:04:19.000,London-Concrete--41225221,London-Concrete,WU19HYJ,BWL,2025-01-15T12:49:00.000Z,6.5,"1 NORTH QUAY, ASPEN WAY",F5,,,620,570,670
2025-01-15 13:04:20.000,London-Concrete--41225302,London-Concrete,EK19VBB,BWL,2025-01-15T13:03:46.442Z,7.5,"1 NORTH QUAY, ASPEN WAY",F5,,,620,570,670
2025-01-15 13:12:18.000,London-Concrete--41225286,London-Concrete,WU19HZV,BWL,2025-01-15T12:53:00.000Z,7.5,WOOD WHARF - CANARY WHARF,S4,160,210,0,150,220
2025-01-15 13:12:21.000,London-Concrete--41225321,London-Concrete,WU64ATY,BWL,2025-01-15T13:11:25.987Z,7.5,WOOD WHARF - CANARY WHARF,S4,160,210,0,150,220
2025-01-15 13:16:19.000,London-Concrete--41225343,London-Concrete,RX18HLD,OCO,2025-01-15T13:16:06.351Z,8,WP17 OLD OAK COMMON LANE - NORTH ACTON,F5,,,600,550,650
2025-01-15 14:03:18.000,London-Concrete--41225343,London-Concrete,RX18HLD,OCO,2025-01-15T13:15:00.000Z,8,WP17 OLD OAK COMMON LANE - NORTH ACTON,F5,,,600,550,650
2025-01-15 14:05:19.000,London-Concrete--41225321,London-Concrete,WU64ATY,BWL,2025-01-15T13:09:00.000Z,7.5,WOOD WHARF - CANARY WHARF,S4,160,210,0,150,220
2025-01-15 14:05:21.000,London-Concrete--41225464,London-Concrete,KX16FOF,BWL,2025-01-15T14:04:44.936Z,7.5,ADVENT WAY - N18,S4,160,210,0,150,220
2025-01-15 14:07:18.000,London-Concrete--41225469,London-Concrete,KX16FOK,BWL,2025-01-15T14:07:10.461Z,7.5,CIVIC CENTRE - WALTHAM FOREST,S4,160,210,0,150,220
2025-01-15 14:19:20.000,London-Concrete--41225496,London-Concrete,WU72CME,BWL,2025-01-15T14:19:10.161Z,7.5,"1 NORTH QUAY, ASPEN WAY",S4,160,210,0,150,220
2025-01-15 14:20:19.000,London-Concrete--41225464,London-Concrete,KX16FOF,BWL,2025-01-15T14:01:00.000Z,7.5,ADVENT WAY - N18,S4,160,210,0,150,220
2025-01-15 14:21:18.000,London-Concrete--41225469,London-Concrete,KX16FOK,BWL,2025-01-15T14:08:00.000Z,7.5,CIVIC CENTRE - WALTHAM FOREST,S4,160,210,0,150,220
2025-01-15 14:35:21.000,London-Concrete--41225540,London-Concrete,WU64AUA,HNL,2025-01-15T14:35:09.245Z,7.5,ST ANN'S ROAD - N15,S4,160,210,0,150,220
2025-01-15 14:36:19.000,London-Concrete--41225541,London-Concrete,KT15AAZ,HNL,2025-01-15T14:35:26.225Z,1,"STANHOPE ROAD, HARINGEY",S1,10,40,0,0,50
2025-01-15 14:39:18.000,London-Concrete--41225551,London-Concrete,EK19VBC,BWL,2025-01-15T14:39:11.619Z,2,INTERNATIONAL WAY - E20,S4,160,210,0,150,220
2025-01-15 14:40:19.000,London-Concrete--41225302,London-Concrete,EK19VBB,BWL,2025-01-15T13:14:00.000Z,7.5,"1 NORTH QUAY, ASPEN WAY",F5,,,620,570,670
2025-01-15 14:43:19.000,London-Concrete--41225556,London-Concrete,WU19HZV,BWL,2025-01-15T14:42:46.255Z,7.5,CIVIC CENTRE - WALTHAM FOREST,S4,160,210,0,150,220
2025-01-15 14:56:19.000,London-Concrete--41225586,London-Concrete,GN17VMG,BWL,2025-01-15T14:56:07.193Z,7.5,TROUBADOR THEATRE - WOOD WHARF,S4,160,210,0,150,220
2025-01-15 14:57:19.000,London-Concrete--41225496,London-Concrete,WU72CME,BWL,2025-01-15T14:17:00.000Z,7.5,"1 NORTH QUAY, ASPEN WAY",S4,160,210,0,150,220
2025-01-15 15:00:19.000,London-Concrete--41225165,London-Concrete,WU64AUA,HNL,2025-01-15T12:23:00.000Z,7.5,ST ANN'S ROAD - N15,S4,160,210,0,150,220
2025-01-15 15:03:19.000,London-Concrete--41225599,London-Concrete,WU19HYJ,BWL,2025-01-15T15:02:58.793Z,4,WALTHAM FOREST TOWN HALL - E17,S4,160,210,0,150,220
2025-01-15 15:05:19.000,London-Concrete--41225541,London-Concrete,KT15AAZ,HNL,2025-01-15T14:47:00.000Z,1,"STANHOPE ROAD, HARINGEY",S1,10,40,0,0,50
2025-01-15 15:05:20.000,London-Concrete--41225540,London-Concrete,WU64AUA,HNL,2025-01-15T14:36:00.000Z,7.5,ST ANN'S ROAD - N15,S4,160,210,0,150,220
2025-01-15 15:08:18.000,London-Concrete--41225586,London-Concrete,GN17VMG,BWL,2025-01-15T14:53:00.000Z,7.5,TROUBADOR THEATRE - WOOD WHARF,S4,160,210,0,150,220
2025-01-15 15:13:18.000,London-Concrete--41225551,London-Concrete,EK19VBC,BWL,2025-01-15T14:52:00.000Z,2,INTERNATIONAL WAY - E20,S4,160,210,0,150,220
2025-01-15 15:13:19.000,London-Concrete--41225556,London-Concrete,WU19HZV,BWL,2025-01-15T15:06:00.000Z,7.5,CIVIC CENTRE - WALTHAM FOREST,S4,160,210,0,150,220
2025-01-15 15:14:19.000,London-Concrete--41225621,London-Concrete,WU64ATY,BWL,2025-01-15T15:13:22.231Z,7.5,MONIER ROAD - E3,S3,100,150,0,90,160
2025-01-15 15:14:22.000,London-Concrete--41225599,London-Concrete,WU19HYJ,BWL,2025-01-15T15:02:00.000Z,4,WALTHAM FOREST TOWN HALL - E17,S4,160,210,0,150,220
2025-01-15 15:21:18.000,London-Concrete--41225636,London-Concrete,EK19VBB,BWL,2025-01-15T15:21:17.230Z,7.5,CIVIC CENTRE - WALTHAM FOREST,S4,160,210,0,150,220
2025-01-15 15:22:19.000,London-Concrete--41225621,London-Concrete,WU64ATY,BWL,2025-01-15T15:11:00.000Z,7.5,MONIER ROAD - E3,S3,100,150,0,90,160
2025-01-15 15:35:19.000,London-Concrete--41225653,London-Concrete,RX68YCR,BWL,2025-01-15T15:34:21.675Z,7.5,TROUBADOR THEATRE - WOOD WHARF,S4,160,210,0,150,220
2025-01-15 15:35:21.000,London-Concrete--41225636,London-Concrete,EK19VBB,BWL,2025-01-15T15:18:00.000Z,7.5,CIVIC CENTRE - WALTHAM FOREST,S4,160,210,0,150,220
2025-01-15 15:37:19.000,London-Concrete--41225660,London-Concrete,EK19VBC,BWL,2025-01-15T15:36:22.361Z,5,WOOD WHARF - CANARY WHARF,S4,160,210,0,150,220
2025-01-15 15:47:19.000,London-Concrete--41225660,London-Concrete,EK19VBC,BWL,2025-01-15T15:35:00.000Z,5,WOOD WHARF - CANARY WHARF,S4,160,210,0,150,220
2025-01-15 15:47:20.000,London-Concrete--41225653,London-Concrete,RX68YCR,BWL,2025-01-15T15:30:00.000Z,7.5,TROUBADOR THEATRE - WOOD WHARF,S4,160,210,0,150,220
2025-01-15 15:47:22.000,London-Concrete--41225682,London-Concrete,KX16FOK,BWL,2025-01-15T15:46:27.158Z,4,"1 NORTH QUAY, ASPEN WAY",S4,160,210,0,150,220
2025-01-15 16:08:20.000,London-Concrete--41225708,London-Concrete,RX18HLD,OCO,2025-01-15T16:08:16.269Z,3,WP17 OLD OAK COMMON LANE - NORTH ACTON,F5,,,600,550,650
2025-01-15 16:15:19.000,London-Concrete--41225717,London-Concrete,KT15AAZ,HNL,2025-01-15T16:14:24.712Z,1.5,ADVENT WAY - N18,S4,160,210,0,150,220
2025-01-15 16:15:20.000,London-Concrete--41225541,London-Concrete,KT15AAZ,HNL,2025-01-15T14:47:00.000Z,1,"STANHOPE ROAD, HARINGEY",S1,10,40,0,0,50
2025-01-15 16:24:18.000,London-Concrete--41225725,London-Concrete,RX68YCV,OCO,2025-01-15T16:24:10.958Z,8,WP17 OLD OAK COMMON LANE - NORTH ACTON,S4,160,210,0,150,220
2025-01-15 16:24:22.000,London-Concrete--41225708,London-Concrete,RX18HLD,OCO,2025-01-15T16:07:00.000Z,3,WP17 OLD OAK COMMON LANE - NORTH ACTON,F5,,,600,550,650
2025-01-15 16:36:18.000,London-Concrete--41225736,London-Concrete,WU72CME,BWL,2025-01-15T16:36:17.240Z,2,MONIER ROAD - E3,S3,100,150,0,90,160
2025-01-15 16:39:19.000,London-Concrete--41225725,London-Concrete,RX68YCV,OCO,2025-01-15T16:23:00.000Z,8,WP17 OLD OAK COMMON LANE - NORTH ACTON,S4,160,210,0,150,220
2025-01-16 07:14:20.000,London-Concrete--41225874,London-Concrete,RX18HLD,OCO,2025-01-16T07:13:52.711Z,8,OLD OAK COMMON LANE - NORTH AC,F6,,,640,590,690
2025-01-16 07:18:19.000,London-Concrete--41225887,London-Concrete,RX68YCV,OCO,2025-01-16T07:17:33.316Z,8,OLD OAK COMMON LANE - NORTH AC,F6,,,640,590,690
2025-01-16 07:22:19.000,London-Concrete--41225874,London-Concrete,RX18HLD,OCO,2025-01-16T07:12:00.000Z,8,OLD OAK COMMON LANE - NORTH AC,F6,,,640,590,690
2025-01-16 07:24:22.000,London-Concrete--41225913,London-Concrete,WU64AUA,HNL,2025-01-16T07:23:30.452Z,5.5,21 DALMENY ROAD-TUFNELL PARK,S3,100,150,0,90,160
2025-01-16 07:24:24.000,London-Concrete--41225717,London-Concrete,KT15AAZ,HNL,2025-01-16T16:15:00.000Z,1.5,ADVENT WAY - N18,S4,160,210,0,150,220
2025-01-16 07:28:18.000,London-Concrete--41225887,London-Concrete,RX68YCV,OCO,2025-01-16T07:19:00.000Z,8,OLD OAK COMMON LANE - NORTH AC,F6,,,640,590,690
2025-01-16 07:54:20.000,London-Concrete--41226018,London-Concrete,RX18HLD,OCO,2025-01-16T07:53:24.368Z,8,OLD OAK COMMON LANE - NORTH AC,F6,,,640,590,690
2025-01-16 08:09:20.000,London-Concrete--41226063,London-Concrete,RX68YCV,OCO,2025-01-16T08:08:43.806Z,8,OLD OAK COMMON LANE - NORTH AC,F6,,,640,590,690
2025-01-16 08:10:19.000,London-Concrete--41225736,London-Concrete,WU72CME,BWL,2025-01-16T16:48:00.000Z,2,MONIER ROAD - E3,S3,100,150,0,90,160
2025-01-16 08:10:19.000,London-Concrete--41226018,London-Concrete,RX18HLD,OCO,2025-01-16T07:57:00.000Z,8,OLD OAK COMMON LANE - NORTH AC,F6,,,640,590,690
2025-01-16 08:10:22.000,London-Concrete--41226069,London-Concrete,WU19HZV,BWL,2025-01-16T08:10:08.290Z,8,WALTHAM FOREST TOWN HALL - E17,S3,100,150,0,90,160
2025-01-16 08:14:19.000,London-Concrete--41226075,London-Concrete,EK19VBC,BWL,2025-01-16T08:13:32.801Z,7.5,ALDERMANBURY SQUARE - EC2,S4,160,210,0,150,220
2025-01-16 08:14:20.000,London-Concrete--41225682,London-Concrete,KX16FOK,BWL,2025-01-16T15:43:00.000Z,4,"1 NORTH QUAY, ASPEN WAY",S4,160,210,0,150,220
2025-01-16 08:20:21.000,London-Concrete--41226090,London-Concrete,EK19VBB,BWL,2025-01-16T08:19:53.680Z,7.5,ALDERMANBURY SQUARE - EC2,S4,160,210,0,150,220
2025-01-16 08:29:19.000,London-Concrete--41226063,London-Concrete,RX68YCV,OCO,2025-01-16T08:15:00.000Z,8,OLD OAK COMMON LANE - NORTH AC,F6,,,640,590,690
2025-01-16 08:32:19.000,London-Concrete--41226118,London-Concrete,RX18HLD,OCO,2025-01-16T08:31:36.389Z,6,NORTH SECURITY WALL - OOC,SF1,,,500,450,550
2025-01-16 08:44:19.000,London-Concrete--41226075,London-Concrete,EK19VBC,BWL,2025-01-16T08:14:00.000Z,7.5,ALDERMANBURY SQUARE - EC2,S4,160,210,0,150,220
2025-01-16 08:44:21.000,London-Concrete--41226090,London-Concrete,EK19VBB,BWL,2025-01-16T08:19:00.000Z,7.5,ALDERMANBURY SQUARE - EC2,S4,160,210,0,150,220
2025-01-16 08:47:19.000,London-Concrete--41226153,London-Concrete,WU72CME,BWL,2025-01-16T08:47:02.410Z,7.5,WALTHAM FOREST TOWN HALL - E17,S4,160,210,0,150,220
2025-01-16 08:49:19.000,London-Concrete--41226158,London-Concrete,RX68YCV,OCO,2025-01-16T08:49:11.849Z,8,OLD OAK COMMON LANE - NORTH AC,F6,,,640,590,690
2025-01-16 08:49:20.000,London-Concrete--41226156,London-Concrete,WU64ATY,BWL,2025-01-16T08:48:28.286Z,7.5,ALDERMANBURY SQUARE - EC2,S4,160,210,0,150,220
2025-01-16 08:50:19.000,London-Concrete--41226118,London-Concrete,RX18HLD,OCO,2025-01-16T08:40:00.000Z,6,NORTH SECURITY WALL - OOC,SF1,,,500,450,550
2025-01-16 08:51:18.000,London-Concrete--41225913,London-Concrete,WU64AUA,HNL,2025-01-16T07:23:30.452Z,5.5,21 DALMENY ROAD-TUFNELL PARK,S3,100,150,0,90,160
2025-01-16 08:51:21.000,London-Concrete--41225913,London-Concrete,WU64AUA,HNL,2025-01-16T07:23:30.452Z,5.5,21 DALMENY ROAD-TUFNELL PARK,S3,100,150,0,90,160
2025-01-16 08:51:22.000,London-Concrete--41225913,London-Concrete,WU64AUA,HNL,2025-01-16T07:23:30.452Z,5.5,21 DALMENY ROAD-TUFNELL PARK,S3,100,150,0,90,160
2025-01-16 08:59:19.000,London-Concrete--41226186,London-Concrete,WU64ATY,BWL,2025-01-16T08:58:59.897Z,7.5,ALDERMANBURY SQUARE - EC2,S4,160,210,0,150,220
2025-01-16 09:10:19.000,London-Concrete--41226208,London-Concrete,KX16FOF,BWL,2025-01-16T09:09:54.249Z,7.5,ALDERMANBURY SQUARE - EC2,S4,160,210,0,150,220
2025-01-16 09:10:21.000,London-Concrete--41226186,London-Concrete,WU64ATY,BWL,2025-01-16T09:10:00.000Z,7.5,ALDERMANBURY SQUARE - EC2,S4,160,210,0,150,220
2025-01-16 09:12:19.000,London-Concrete--41226158,London-Concrete,RX68YCV,OCO,2025-01-16T08:58:00.000Z,8,OLD OAK COMMON LANE - NORTH AC,F6,,,640,590,690
2025-01-16 09:25:18.000,London-Concrete--41226250,London-Concrete,RX18HLD,OCO,2025-01-16T09:24:37.351Z,6,NORTH SECURITY WALL - OOC,SF1,,,500,450,550
2025-01-16 09:28:19.000,London-Concrete--41226258,London-Concrete,KX16FOK,BWL,2025-01-16T09:28:00.222Z,5,TROUBADOR THEATRE - WOOD WHARF,S4,160,210,0,150,220
2025-01-16 09:28:20.000,London-Concrete--41226208,London-Concrete,KX16FOF,BWL,2025-01-16T09:21:00.000Z,7.5,ALDERMANBURY SQUARE - EC2,S4,160,210,0,150,220
2025-01-16 09:38:19.000,London-Concrete--41226281,London-Concrete,GN17VMG,BWL,2025-01-16T09:37:31.753Z,7.5,WALTHAM FOREST TOWN HALL - E17,S4,160,210,0,150,220
2025-01-16 09:46:19.000,London-Concrete--41226305,London-Concrete,RX68YCV,OCO,2025-01-16T09:45:47.425Z,8,OLD OAK COMMON LANE - NORTH AC,F6,,,640,590,690
2025-01-16 09:47:19.000,London-Concrete--41226250,London-Concrete,RX18HLD,OCO,2025-01-16T09:38:00.000Z,6,NORTH SECURITY WALL - OOC,SF1,,,500,450,550
2025-01-16 09:57:18.000,London-Concrete--41226305,London-Concrete,RX68YCV,OCO,2025-01-16T09:44:00.000Z,8,OLD OAK COMMON LANE - NORTH AC,F6,,,640,590,690
2025-01-16 10:00:23.000,London-Concrete--41226351,London-Concrete,WN66YBU,BWL,2025-01-16T09:59:51.486Z,7.5,ALDERMANBURY SQUARE - EC2,S4,160,210,0,150,220
2025-01-16 10:00:25.000,London-Concrete--41226281,London-Concrete,GN17VMG,BWL,2025-01-16T09:48:00.000Z,7.5,WALTHAM FOREST TOWN HALL - E17,S4,160,210,0,150,220
2025-01-16 10:00:27.000,London-Concrete--41226258,London-Concrete,KX16FOK,BWL,2025-01-16T09:38:00.000Z,5,TROUBADOR THEATRE - WOOD WHARF,S4,160,210,0,150,220
2025-01-16 10:01:18.000,London-Concrete--41226358,London-Concrete,WN66YBU,BWL,2025-01-16T10:00:53.875Z,7.5,ALDERMANBURY SQUARE - EC2,S4,160,210,0,150,220
2025-01-16 10:12:19.000,London-Concrete--41226153,London-Concrete,WU72CME,BWL,2025-01-16T08:47:02.410Z,7.5,WALTHAM FOREST TOWN HALL - E17,S4,160,210,0,150,220
2025-01-16 10:12:19.000,London-Concrete--41226153,London-Concrete,WU72CME,BWL,2025-01-16T08:47:02.410Z,7.5,WALTHAM FOREST TOWN HALL - E17,S4,160,210,0,150,220
2025-01-16 10:12:21.000,London-Concrete--41226153,London-Concrete,WU72CME,BWL,2025-01-16T08:47:02.410Z,7.5,WALTHAM FOREST TOWN HALL - E17,S4,160,210,0,150,220
2025-01-16 10:13:19.000,London-Concrete--41226397,London-Concrete,RX18HLD,OCO,2025-01-16T10:12:45.415Z,6,NORTH SECURITY WALL - OOC,SF1,,,500,450,550
2025-01-16 10:13:21.000,London-Concrete--41226393,London-Concrete,RX68YCR,BWL,2025-01-16T10:12:28.829Z,7.5,WALTHAM FOREST TOWN HALL - E17,S4,160,210,0,150,220
2025-01-16 10:14:19.000,London-Concrete--41226153,London-Concrete,WU72CME,BWL,2025-01-16T08:47:02.410Z,7.5,WALTHAM FOREST TOWN HALL - E17,S4,160,210,0,150,220
2025-01-16 10:18:20.000,London-Concrete--41226407,London-Concrete,RX68YCV,OCO,2025-01-16T10:17:48.628Z,8,OLD OAK COMMON LANE - NORTH AC,F6,,,640,590,690
2025-01-16 10:19:18.000,London-Concrete--41226351,London-Concrete,WN66YBU,BWL,2025-01-16T10:10:00.000Z,7.5,ALDERMANBURY SQUARE - EC2,S4,160,210,0,150,220
2025-01-16 10:26:19.000,London-Concrete--41226436,London-Concrete,WU19HYJ,BWL,2025-01-16T10:26:04.017Z,4,60A ALBATROSS CLOSE - BECKTON,NA,0,0,0,0,0
2025-01-16 10:27:18.000,London-Concrete--41226186,London-Concrete,WU64ATY,BWL,2025-01-16T09:10:00.000Z,7.5,ALDERMANBURY SQUARE - EC2,S4,160,210,0,150,220
2025-01-16 10:32:18.000,London-Concrete--41226393,London-Concrete,RX68YCR,BWL,2025-01-16T10:23:00.000Z,7.5,WALTHAM FOREST TOWN HALL - E17,S4,160,210,0,150,220
2025-01-16 10:32:19.000,London-Concrete--41226397,London-Concrete,RX18HLD,OCO,2025-01-16T10:21:00.000Z,6,NORTH SECURITY WALL - OOC,SF1,,,500,450,550
2025-01-16 10:38:21.000,London-Concrete--41226407,London-Concrete,RX68YCV,OCO,2025-01-16T10:26:00.000Z,8,OLD OAK COMMON LANE - NORTH AC,F6,,,640,590,690
2025-01-16 10:47:19.000,London-Concrete--41226500,London-Concrete,WU19HZV,BWL,2025-01-16T10:46:45.128Z,7.5,WALTHAM FOREST TOWN HALL - E17,S4,160,210,0,150,220
2025-01-16 10:47:20.000,London-Concrete--41226501,London-Concrete,EK19VBC,BWL,2025-01-16T10:47:15.319Z,7.5,MONIER ROAD - E3,S3,100,150,0,90,160
2025-01-16 10:59:18.000,London-Concrete--41226531,London-Concrete,RX68YCV,OCO,2025-01-16T10:59:04.123Z,8,OLD OAK COMMON LANE - NORTH AC,F5,,,620,570,670
2025-01-16 11:07:19.000,London-Concrete--41226551,London-Concrete,EK19VBB,BWL,2025-01-16T11:07:11.530Z,4,60A ALBATROSS CLOSE - BECKTON,NA,0,0,0,0,0
2025-01-16 11:08:18.000,London-Concrete--41226553,London-Concrete,WU72CME,BWL,2025-01-16T11:07:29.170Z,7.5,ALDERMANBURY SQUARE - EC2,S4,160,210,0,150,220
2025-01-16 11:08:19.000,London-Concrete--41226500,London-Concrete,WU19HZV,BWL,2025-01-16T10:57:00.000Z,7.5,WALTHAM FOREST TOWN HALL - E17,S4,160,210,0,150,220
2025-01-16 11:08:20.000,London-Concrete--41226436,London-Concrete,WU19HYJ,BWL,2025-01-16T10:23:00.000Z,4,60A ALBATROSS CLOSE - BECKTON,NA,0,0,0,0,0
2025-01-16 11:08:21.000,London-Concrete--41226501,London-Concrete,EK19VBC,BWL,2025-01-16T11:01:00.000Z,7.5,MONIER ROAD - E3,S3,100,150,0,90,160
2025-01-16 11:09:18.000,London-Concrete--41226557,London-Concrete,KT15AAZ,HNL,2025-01-16T11:08:51.512Z,7.5,ST ANN'S ROAD - N15,S4,160,210,0,150,220
